0.001	3.139494710760661
0.011	3.1185157003727744
0.021	3.0975387409767388
0.031	3.0765656192719155
0.041	3.0555982026020994
0.051000000000000004	3.0346383182298853
0.061	3.0136877947365743
0.07100000000000001	2.9927484555496
0.081	2.9718221177674704
0.091	2.950910591049297
0.101	2.9300156769314576
0.111	2.909139166839193
0.121	2.8882828440232906
0.131	2.867448477466218
0.14100000000000001	2.8466378241185457
0.151	2.825852627896352
0.161	2.805094618255872
0.171	2.7843655102729894
0.181	2.7636670017620526
0.191	2.7430007749931344
0.201	2.722368494467522
0.211	2.701771803744394
0.221	2.6812123312062104
0.231	2.66069167989801
0.241	2.6402114364704703
0.251	2.619773163157308
0.261	2.599378400217658
0.271	2.579028665860631
0.281	2.5587254568295945
0.291	2.53847024145884
0.301	2.5182644649572397
0.311	2.498109550354455
0.321	2.4780068888292677
0.331	2.4579578493057546
0.341	2.437963776103975
0.35100000000000003	2.4180259805174997
0.361	2.398145753998392
0.371	2.3783243561639993
0.381	2.3585630205714727
0.391	2.338862953076924
0.401	2.319225331355519
0.41100000000000003	2.2996513056821586
0.421	2.2801419963125755
0.431	2.260698497123947
0.441	2.2413218755918267
0.451	2.2220131657280993
0.461	2.2027733782227346
0.47100000000000003	2.183603497847858
0.481	2.164504474909524
0.491	2.1454772385212273
0.501	2.126522691482475
0.511	2.107641704176405
0.521	2.0888351266062117
0.531	2.0701037824045905
0.541	2.05144846560279
0.551	2.032869951017643
0.561	2.014368987567961
0.5710000000000001	1.9959462970579724
0.581	1.9776025847950445
0.591	1.959338531315676
0.601	1.941154790105293
0.611	1.9230519989996284
0.621	1.9050307783701703
0.631	1.8870917260274946
0.641	1.8692354204138242
0.651	1.8514624231192673
0.661	1.833773281028328
0.671	1.816168525103482
0.681	1.7986486694051622
0.6910000000000001	1.7812142135252018
0.7010000000000001	1.7638656455953088
0.711	1.7466034613850663
0.721	1.729428094929486
0.731	1.7123399991354238
0.741	1.6953396394588136
0.751	1.6784274496330585
0.761	1.6616038603203123
0.771	1.6448692957586795
0.781	1.6282241752759885
0.791	1.6116689151789703
0.801	1.595203927426596
0.811	1.5788296221784557
0.8210000000000001	1.5625464088538723
0.8310000000000001	1.546354695897834
0.841	1.530254890628847
0.851	1.514247404932081
0.861	1.4983326495119649
0.871	1.4825110409374416
0.881	1.4667829972168673
0.891	1.451148942233576
0.901	1.4356093034949422
0.911	1.4201645148364548
0.921	1.4048150158076629
0.931	1.389561252191743
0.9410000000000001	1.3744036773332242
0.9510000000000001	1.359342751277324
0.961	1.3443789412747857
0.971	1.3295127221135379
0.981	1.3147445791313443
0.991	1.3000750028665282
1.001	1.2855044911136932
1.011	1.2710335510913744
1.021	1.2566626963711036
1.031	1.242392447451846
1.041	1.2282233329895682
1.051	1.214155886681154
1.061	1.200190647726929
1.071	1.1863281617818644
1.081	1.1725689775431338
1.091	1.1589136470066745
1.101	1.1453627260979116
1.111	1.1319167704047766
1.121	1.1185763347781557
1.131	1.1053419775766467
1.141	1.0922142559645782
1.151	1.079193719760102
1.1609999999999998	1.066280911824133
1.1709999999999998	1.0534763730957502
1.1809999999999998	1.040780638601323
1.1909999999999998	1.0281942318038195
1.2009999999999998	1.015717663715722
1.2109999999999999	1.0033514338331766
1.2209999999999999	0.9910960272699689
1.2309999999999999	0.9789519141132627
1.2409999999999999	0.9669195470619764
1.251	0.9549993605023505
1.261	0.9431917669902277
1.271	0.9314971564990336
1.281	0.9199158949542918
1.291	0.9084483226606622
1.301	0.897094753158982
1.311	0.8858554706197656
1.321	0.8747307288191326
1.331	0.8637207510272099
1.341	0.8528257270643295
1.351	0.8420458116663337
1.361	0.8313811258451982
1.371	0.8208317546667523
1.381	0.8103977440464865
1.391	0.800079103059344
1.401	0.7898758037681912
1.4109999999999998	0.7797877764947363
1.4209999999999998	0.7698149118853365
1.4309999999999998	0.7599570632296477
1.4409999999999998	0.7502140415844352
1.4509999999999998	0.7405856162283558
1.4609999999999999	0.7310715188570935
1.4709999999999999	0.7216714404876056
1.4809999999999999	0.7123850295725774
1.4909999999999999	0.7032118970073695
1.501	0.6941516165712084
1.511	0.6852037189986615
1.521	0.676367696241939
1.531	0.6676430074926102
1.541	0.659029075460278
1.551	0.6505252835959258
1.561	0.6421309813069752
1.571	0.6338454872591206
1.581	0.6256680868397515
1.591	0.617598034054021
1.601	0.6096345531804203
1.611	0.6017768396821637
1.621	0.5940240607076472
1.631	0.5863753586664757
1.641	0.5788298514244227
1.651	0.5713866330188061
1.661	0.5640447760044939
1.6709999999999998	0.5568033326043922
1.6809999999999998	0.5496613357757612
1.6909999999999998	0.5426178009765615
1.7009999999999998	0.5356717274513408
1.7109999999999999	0.5288220996440348
1.7209999999999999	0.5220678884695066
1.7309999999999999	0.5154080524849313
1.7409999999999999	0.5088415397188719
1.751	0.5023672885886454
1.761	0.49598422874723475
1.771	0.48969128322756167
1.781	0.48348736919917545
1.791	0.4773713983903461
1.801	0.4713422793751906
1.811	0.46539891834083674
1.821	0.4595402190787606
1.831	0.4537650852182486
1.841	0.4480724211282153
1.851	0.4424611313430776
1.861	0.4369301227329417
1.871	0.43147830636058543
1.881	0.4261045962166337
1.891	0.42080790928796125
1.901	0.415587168883664
1.911	0.41044130474413976
1.9209999999999998	0.4053692517382062
1.9309999999999998	0.4003699510284943
1.9409999999999998	0.3954423526325127
1.9509999999999998	0.3905854145544278
1.9609999999999999	0.38579810176029006
1.9709999999999999	0.3810793883056046
1.9809999999999999	0.3764282585633842
1.9909999999999999	0.37184370595912264
2.001	0.3673247326551504
